booking_id,hotel,lead_time,year,Month,Day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,previous_cancellations,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,average_daily_rate,total_of_special_requests,reservation_status,total_stay,total_guests,booking_type
101575,City Hotel,344,2025,December,21,1.0,1.0,4,2,1,IND,Offline TA/TO,Direct,1.0,3.0,Refundable,490.0,26.0,Contract,135.05,4.0,Canceled,2.0,7,Early Booking
101576,City Hotel,174,2023,May,8,4.0,6.0,2,1,0,SGP,Corporate,Corporate,1.0,1.0,Refundable,359.0,1.0,Transient,255.91,0.0,Canceled,10.0,3,Early Booking
101577,City Hotel,111,2023,April,10,1.0,5.0,3,0,0,IND,Online TA,Direct,3.0,4.0,Non Refund,15.0,31.0,Transient,92.63,5.0,Canceled,6.0,3,Early Booking
101578,Resort Hotel,93,2024,August,16,3.0,5.0,1,0,0,DEU,Offline TA/TO,Direct,5.0,2.0,No Deposit,120.0,41.0,Group,307.73,3.0,Canceled,8.0,1,Early Booking
101579,Resort Hotel,187,2024,November,27,0.0,1.0,1,2,1,FRA,Online TA,Direct,3.0,3.0,Refundable,3.0,33.0,Group,217.58,4.0,Check-Out,1.0,4,Early Booking
101580,Resort Hotel,215,2025,June,22,3.0,7.0,2,0,1,CAN,Corporate,Corporate,1.0,3.0,Non Refund,266.0,43.0,Contract,268.46,5.0,Canceled,10.0,3,Early Booking
101581,Resort Hotel,316,2025,December,11,0.0,5.0,4,0,0,DEU,Offline TA/TO,Corporate,5.0,1.0,Non Refund,487.0,37.0,Transient-Party,96.73,4.0,No-Show,5.0,4,Early Booking
101582,Resort Hotel,18,2023,September,16,3.0,3.0,4,2,0,USA,Groups,GDS,4.0,3.0,No Deposit,497.0,32.0,Group,326.0,1.0,Canceled,6.0,6,Last Minute
101583,City Hotel,210,2025,September,14,1.0,3.0,3,2,0,UAE,Corporate,GDS,0.0,2.0,Non Refund,498.0,7.0,Group,236.33,5.0,Check-Out,4.0,5,Early Booking
101584,Resort Hotel,341,2025,January,5,0.0,3.0,4,2,1,DEU,Groups,Direct,3.0,1.0,Refundable,250.0,20.0,Transient,175.91,5.0,Check-Out,3.0,7,Early Booking
101585,City Hotel,342,2024,March,19,4.0,2.0,2,1,1,CAN,Offline TA/TO,Corporate,0.0,3.0,Refundable,470.0,29.0,Group,68.95,1.0,Check-Out,6.0,4,Early Booking
101586,Resort Hotel,172,2025,November,4,2.0,7.0,4,2,0,GBR,Direct,GDS,5.0,0.0,No Deposit,62.0,46.0,Contract,120.95,4.0,Canceled,9.0,6,Early Booking
101587,Resort Hotel,287,2025,April,25,1.0,6.0,3,2,0,IND,Online TA,Corporate,4.0,3.0,No Deposit,10.0,37.0,Contract,310.7,0.0,Check-Out,7.0,5,Early Booking
101588,Resort Hotel,93,2025,December,21,3.0,3.0,4,0,1,FRA,Direct,TA/TO,0.0,3.0,No Deposit,359.0,7.0,Transient-Party,125.72,4.0,Canceled,6.0,5,Early Booking
101589,Resort Hotel,272,2025,July,26,2.0,6.0,3,2,0,USA,Corporate,GDS,1.0,3.0,Refundable,306.0,35.0,Transient-Party,245.1,0.0,Check-Out,8.0,5,Early Booking
101590,Resort Hotel,165,2025,January,13,2.0,4.0,2,2,0,USA,Groups,Direct,5.0,4.0,No Deposit,78.0,12.0,Group,344.92,5.0,Check-Out,6.0,4,Early Booking
101591,City Hotel,58,2024,June,11,2.0,4.0,4,0,1,NLD,Corporate,GDS,4.0,4.0,Refundable,226.0,37.0,Contract,273.0,2.0,Check-Out,6.0,5,Last Minute
101592,City Hotel,360,2025,December,22,0.0,7.0,1,0,1,NLD,Direct,GDS,5.0,1.0,No Deposit,66.0,17.0,Transient-Party,311.47,5.0,Check-Out,7.0,2,Early Booking
101593,Resort Hotel,345,2025,December,26,1.0,6.0,4,0,1,NLD,Groups,Corporate,3.0,4.0,No Deposit,381.0,30.0,Contract,327.61,3.0,Check-Out,7.0,5,Early Booking
101594,Resort Hotel,105,2024,October,18,3.0,5.0,4,0,0,GBR,Groups,TA/TO,4.0,0.0,Refundable,148.0,22.0,Group,137.41,2.0,Check-Out,8.0,4,Early Booking
101595,Resort Hotel,307,2024,January,17,3.0,4.0,2,2,1,GBR,Direct,TA/TO,4.0,4.0,Non Refund,33.0,17.0,Contract,308.74,0.0,Check-Out,7.0,5,Early Booking
101596,Resort Hotel,40,2024,July,11,2.0,6.0,1,2,0,UAE,Online TA,GDS,0.0,2.0,No Deposit,282.0,7.0,Contract,216.66,5.0,Canceled,8.0,3,Last Minute
101597,City Hotel,251,2023,December,13,2.0,3.0,4,1,0,NLD,Direct,GDS,1.0,0.0,Non Refund,432.0,14.0,Transient,202.07,3.0,Check-Out,5.0,5,Early Booking
101598,City Hotel,329,2023,May,14,0.0,2.0,3,2,0,AUS,Direct,Corporate,0.0,2.0,Refundable,208.0,49.0,Transient-Party,197.82,3.0,Check-Out,2.0,5,Early Booking
101599,Resort Hotel,306,2025,November,4,2.0,2.0,1,1,1,DEU,Groups,TA/TO,3.0,3.0,Refundable,361.0,17.0,Group,156.8,2.0,Check-Out,4.0,3,Early Booking
101600,Resort Hotel,315,2023,April,1,2.0,2.0,4,2,1,DEU,Offline TA/TO,GDS,2.0,4.0,Non Refund,80.0,6.0,Contract,261.42,5.0,Canceled,4.0,7,Early Booking
101601,City Hotel,150,2025,November,21,4.0,7.0,3,2,0,GBR,Offline TA/TO,Direct,1.0,4.0,No Deposit,491.0,8.0,Transient,234.79,2.0,Check-Out,11.0,5,Early Booking
101602,City Hotel,318,2024,August,18,1.0,2.0,1,0,1,SGP,Corporate,Corporate,1.0,4.0,Refundable,403.0,7.0,Transient-Party,228.2,2.0,Check-Out,3.0,2,Early Booking
101603,Resort Hotel,254,2023,September,14,4.0,4.0,3,2,0,IND,Direct,Direct,5.0,1.0,Non Refund,376.0,9.0,Transient,119.23,3.0,Check-Out,8.0,5,Early Booking
101604,City Hotel,167,2024,April,12,0.0,3.0,1,1,0,SGP,Corporate,TA/TO,0.0,2.0,No Deposit,472.0,37.0,Group,61.04,1.0,Canceled,3.0,2,Early Booking
101605,Resort Hotel,264,2025,October,12,3.0,4.0,3,0,0,CAN,Offline TA/TO,Direct,3.0,1.0,Non Refund,469.0,3.0,Group,316.49,3.0,Canceled,7.0,3,Early Booking
101606,Resort Hotel,269,2024,February,12,2.0,2.0,4,0,0,UAE,Offline TA/TO,TA/TO,1.0,2.0,Refundable,228.0,43.0,Transient,93.68,3.0,Check-Out,4.0,4,Early Booking
101607,City Hotel,112,2024,January,14,3.0,1.0,4,0,0,UAE,Online TA,GDS,2.0,2.0,No Deposit,436.0,33.0,Transient-Party,61.88,1.0,Check-Out,4.0,4,Early Booking
101608,Resort Hotel,7,2023,October,24,0.0,3.0,4,0,1,SGP,Corporate,Corporate,5.0,2.0,No Deposit,223.0,35.0,Contract,300.33,0.0,Check-Out,3.0,5,Last Minute
101609,Resort Hotel,274,2025,November,5,4.0,4.0,2,2,1,DEU,Online TA,Corporate,2.0,0.0,No Deposit,415.0,8.0,Transient,265.35,5.0,Canceled,8.0,5,Early Booking
101610,Resort Hotel,91,2025,October,23,3.0,2.0,3,2,0,CAN,Online TA,Corporate,1.0,1.0,Refundable,90.0,12.0,Transient,75.5,0.0,Canceled,5.0,5,Early Booking
101611,Resort Hotel,346,2025,March,2,2.0,1.0,1,1,0,IND,Offline TA/TO,TA/TO,1.0,3.0,Refundable,238.0,29.0,Transient-Party,117.0,1.0,Canceled,3.0,2,Early Booking
101612,Resort Hotel,6,2023,March,8,3.0,2.0,2,2,0,GBR,Offline TA/TO,Direct,2.0,4.0,Refundable,457.0,43.0,Transient-Party,252.76,2.0,Check-Out,5.0,4,Last Minute
101613,Resort Hotel,299,2023,May,18,0.0,5.0,4,1,1,GBR,Corporate,Direct,3.0,3.0,Refundable,379.0,31.0,Transient-Party,115.45,1.0,Check-Out,5.0,6,Early Booking
101614,Resort Hotel,299,2023,May,23,0.0,7.0,2,2,1,GBR,Corporate,GDS,2.0,0.0,No Deposit,488.0,7.0,Transient,198.13,1.0,Check-Out,7.0,5,Early Booking
101615,Resort Hotel,217,2024,May,18,1.0,7.0,3,0,0,UAE,Offline TA/TO,Corporate,1.0,2.0,Refundable,379.0,16.0,Group,240.03,2.0,Check-Out,8.0,3,Early Booking
101616,City Hotel,2,2023,June,14,2.0,2.0,4,1,0,USA,Corporate,Direct,4.0,3.0,No Deposit,182.0,22.0,Group,226.58,4.0,Check-Out,4.0,5,Last Minute
101617,City Hotel,196,2025,May,21,3.0,7.0,4,2,1,SGP,Online TA,GDS,0.0,4.0,Refundable,290.0,29.0,Group,247.71,4.0,Canceled,10.0,7,Early Booking
101618,Resort Hotel,177,2023,May,13,0.0,5.0,4,1,0,SGP,Groups,TA/TO,0.0,3.0,Refundable,34.0,34.0,Contract,110.77,3.0,Canceled,5.0,5,Early Booking
101619,City Hotel,307,2025,June,1,4.0,2.0,3,1,0,CAN,Corporate,TA/TO,3.0,3.0,Non Refund,270.0,20.0,Transient,264.3,0.0,No-Show,6.0,4,Early Booking
101620,Resort Hotel,108,2025,June,2,0.0,5.0,2,0,0,NLD,Groups,Corporate,0.0,1.0,Refundable,44.0,26.0,Transient-Party,161.48,3.0,Canceled,5.0,2,Early Booking
101621,City Hotel,338,2024,April,1,3.0,1.0,1,0,1,USA,Direct,GDS,4.0,4.0,No Deposit,136.0,28.0,Transient-Party,290.48,2.0,Canceled,4.0,2,Early Booking
101622,City Hotel,24,2025,December,8,0.0,1.0,3,1,1,USA,Offline TA/TO,GDS,4.0,0.0,No Deposit,363.0,17.0,Group,205.74,3.0,Canceled,1.0,5,Last Minute
101623,City Hotel,206,2024,November,21,3.0,5.0,4,1,0,CAN,Direct,TA/TO,4.0,1.0,Refundable,348.0,33.0,Transient,259.06,1.0,Check-Out,8.0,5,Early Booking
101624,Resort Hotel,121,2023,September,19,4.0,7.0,4,1,0,CAN,Offline TA/TO,Corporate,0.0,0.0,No Deposit,259.0,38.0,Transient,163.72,2.0,Check-Out,11.0,5,Early Booking
101625,Resort Hotel,203,2024,February,27,0.0,6.0,1,1,0,FRA,Direct,GDS,3.0,2.0,No Deposit,252.0,3.0,Transient-Party,162.14,3.0,Check-Out,6.0,2,Early Booking
101626,City Hotel,177,2024,March,13,2.0,5.0,3,1,1,USA,Online TA,Corporate,3.0,2.0,No Deposit,468.0,5.0,Group,342.98,2.0,Check-Out,7.0,5,Early Booking
101627,City Hotel,312,2024,December,1,3.0,5.0,2,2,1,SGP,Groups,TA/TO,2.0,0.0,Non Refund,243.0,12.0,Contract,167.28,3.0,Canceled,8.0,5,Early Booking
101628,Resort Hotel,176,2024,September,4,0.0,3.0,3,1,1,FRA,Groups,GDS,4.0,0.0,No Deposit,46.0,4.0,Contract,123.57,3.0,Canceled,3.0,5,Early Booking
101629,City Hotel,123,2023,June,28,2.0,5.0,2,0,0,USA,Direct,Corporate,0.0,2.0,Refundable,473.0,19.0,Transient-Party,166.5,0.0,Check-Out,7.0,2,Early Booking
101630,City Hotel,56,2023,July,23,1.0,1.0,1,1,0,IND,Direct,TA/TO,1.0,0.0,No Deposit,441.0,46.0,Group,181.58,3.0,Check-Out,2.0,2,Last Minute
101631,Resort Hotel,248,2025,September,15,1.0,7.0,1,2,1,USA,Online TA,TA/TO,1.0,4.0,No Deposit,228.0,48.0,Group,126.76,0.0,Canceled,8.0,4,Early Booking
101632,City Hotel,359,2024,October,1,3.0,7.0,3,2,1,UAE,Offline TA/TO,Corporate,0.0,2.0,Non Refund,463.0,15.0,Transient-Party,50.67,5.0,Check-Out,10.0,6,Early Booking
101633,Resort Hotel,108,2023,May,27,1.0,1.0,2,1,0,CAN,Direct,GDS,5.0,0.0,No Deposit,352.0,42.0,Contract,86.28,0.0,Check-Out,2.0,3,Early Booking
101634,City Hotel,91,2025,August,3,2.0,6.0,4,2,0,NLD,Corporate,GDS,5.0,1.0,Non Refund,240.0,23.0,Group,193.21,5.0,Canceled,8.0,6,Early Booking
101635,Resort Hotel,204,2025,December,16,3.0,5.0,1,0,1,SGP,Corporate,Corporate,5.0,1.0,Non Refund,434.0,39.0,Group,346.98,3.0,Check-Out,8.0,2,Early Booking
101636,Resort Hotel,72,2024,July,11,4.0,7.0,2,0,1,FRA,Offline TA/TO,Direct,1.0,1.0,Refundable,244.0,45.0,Contract,176.82,3.0,Check-Out,11.0,3,Last Minute
101637,Resort Hotel,315,2023,February,21,3.0,7.0,1,0,0,DEU,Offline TA/TO,Corporate,0.0,0.0,Refundable,43.0,38.0,Transient-Party,322.67,4.0,Check-Out,10.0,1,Early Booking
101638,City Hotel,156,2024,April,26,3.0,7.0,4,0,0,CAN,Corporate,GDS,2.0,3.0,Refundable,316.0,31.0,Contract,216.6,1.0,No-Show,10.0,4,Early Booking
101639,City Hotel,155,2025,February,12,3.0,6.0,1,2,1,GBR,Corporate,GDS,4.0,4.0,Non Refund,73.0,42.0,Group,264.69,0.0,Check-Out,9.0,4,Early Booking
101640,City Hotel,235,2024,June,2,1.0,3.0,2,1,1,AUS,Offline TA/TO,Direct,1.0,1.0,Non Refund,443.0,10.0,Transient,194.59,4.0,Check-Out,4.0,4,Early Booking
101641,City Hotel,186,2024,April,2,4.0,6.0,3,1,0,DEU,Groups,Corporate,4.0,2.0,No Deposit,91.0,26.0,Group,294.92,0.0,Canceled,10.0,4,Early Booking
101642,Resort Hotel,274,2023,June,14,4.0,4.0,2,2,1,USA,Direct,Corporate,5.0,3.0,Refundable,292.0,27.0,Group,133.64,4.0,Check-Out,8.0,5,Early Booking
101643,City Hotel,300,2025,March,23,0.0,5.5,1,2,0,DEU,Direct,Direct,2.0,2.0,Refundable,317.0,5.0,Transient-Party,246.36,3.0,No-Show,5.5,3,Early Booking
101644,City Hotel,302,2023,June,3,2.0,7.0,3,2,1,GBR,Offline TA/TO,GDS,0.0,2.0,No Deposit,139.0,37.0,Group,143.79,2.0,Check-Out,9.0,6,Early Booking
101645,City Hotel,214,2024,October,13,3.0,6.0,4,0,0,USA,Online TA,Corporate,1.0,2.0,No Deposit,283.0,41.0,Transient-Party,190.85,5.0,Check-Out,9.0,4,Early Booking
101646,City Hotel,340,2025,November,1,2.0,5.0,3,2,0,FRA,Groups,TA/TO,5.0,1.0,No Deposit,1.0,34.0,Transient-Party,140.2,0.0,Canceled,7.0,5,Early Booking
101647,City Hotel,288,2023,February,12,4.0,3.0,1,0,1,SGP,Corporate,Direct,2.0,4.0,Refundable,464.0,3.0,Group,257.65,3.0,Canceled,7.0,2,Early Booking
101648,Resort Hotel,87,2024,February,17,2.0,5.0,3,1,0,NLD,Direct,GDS,5.0,4.0,No Deposit,195.0,46.0,Transient,90.89,5.0,No-Show,7.0,4,Last Minute
101649,City Hotel,355,2023,April,11,4.0,1.0,4,2,0,SGP,Direct,Corporate,2.0,2.0,Refundable,264.0,12.0,Group,70.03,0.0,Canceled,5.0,6,Early Booking
101650,Resort Hotel,223,2025,December,2,4.0,1.0,3,2,1,DEU,Direct,Direct,5.0,4.0,Refundable,315.0,20.0,Contract,203.92,3.0,Check-Out,5.0,6,Early Booking
101651,City Hotel,339,2023,June,28,2.0,5.0,4,1,0,GBR,Online TA,Direct,2.0,0.0,Refundable,417.0,45.0,Contract,283.04,0.0,Canceled,7.0,5,Early Booking
101652,City Hotel,208,2025,September,18,4.0,1.0,4,1,1,SGP,Offline TA/TO,GDS,4.0,3.0,Non Refund,358.0,49.0,Group,276.69,2.0,Check-Out,5.0,6,Early Booking
101653,Resort Hotel,330,2024,February,4,0.0,3.0,3,2,0,UAE,Direct,TA/TO,2.0,3.0,Non Refund,175.0,21.0,Contract,258.77,2.0,Canceled,3.0,5,Early Booking
101654,Resort Hotel,181,2023,March,28,2.0,7.0,1,0,1,GBR,Direct,TA/TO,3.0,0.0,No Deposit,381.0,44.0,Group,97.04,5.0,Check-Out,9.0,2,Early Booking
101655,Resort Hotel,194,2024,September,15,2.0,4.0,3,1,1,IND,Groups,GDS,1.0,2.0,No Deposit,476.0,43.0,Group,318.21,5.0,Check-Out,6.0,5,Early Booking
101656,Resort Hotel,46,2024,October,26,4.0,5.0,1,1,0,IND,Offline TA/TO,GDS,5.0,4.0,No Deposit,96.0,32.0,Group,234.33,0.0,Check-Out,9.0,2,Last Minute
101657,City Hotel,127,2023,July,16,2.0,5.0,3,2,0,CAN,Direct,GDS,5.0,4.0,Non Refund,41.0,9.0,Transient-Party,89.06,0.0,Check-Out,7.0,5,Early Booking
101658,City Hotel,163,2024,March,9,1.0,4.0,1,2,0,AUS,Online TA,TA/TO,5.0,2.0,No Deposit,215.0,25.0,Transient-Party,295.28,5.0,Check-Out,5.0,3,Early Booking
101659,City Hotel,172,2024,September,8,3.0,5.0,1,0,0,USA,Offline TA/TO,TA/TO,3.0,2.0,Non Refund,306.0,18.0,Transient-Party,76.05,1.0,Canceled,8.0,1,Early Booking
101660,Resort Hotel,173,2023,July,11,3.0,3.0,4,0,1,IND,Corporate,GDS,1.0,2.0,Refundable,262.0,26.0,Transient-Party,228.01,1.0,Canceled,6.0,5,Early Booking
101661,Resort Hotel,126,2023,July,25,3.0,5.0,4,0,0,SGP,Direct,Direct,0.0,2.0,Non Refund,266.0,42.0,Group,173.47,2.0,Check-Out,8.0,4,Early Booking
101662,City Hotel,275,2025,December,13,1.0,6.0,4,0,0,UAE,Direct,TA/TO,0.0,2.0,Refundable,402.0,40.0,Group,154.03,5.0,Check-Out,7.0,4,Early Booking
101663,Resort Hotel,307,2025,June,23,2.0,3.0,4,0,1,SGP,Offline TA/TO,Corporate,3.0,3.0,Non Refund,148.0,29.0,Contract,169.48,1.0,Check-Out,5.0,5,Early Booking
101664,City Hotel,64,2025,July,17,2.0,3.0,1,0,0,FRA,Offline TA/TO,TA/TO,1.0,2.0,Non Refund,79.0,26.0,Transient-Party,207.35,2.0,Check-Out,5.0,1,Last Minute
101665,Resort Hotel,332,2024,May,18,2.0,4.0,4,2,0,NLD,Corporate,Corporate,4.0,0.0,Non Refund,310.0,26.0,Group,204.44,5.0,Check-Out,6.0,6,Early Booking
101666,Resort Hotel,331,2023,July,23,1.0,4.0,1,0,1,AUS,Direct,TA/TO,5.0,2.0,No Deposit,92.0,33.0,Contract,157.68,5.0,Check-Out,5.0,2,Early Booking
101667,City Hotel,103,2025,February,11,2.0,2.0,3,2,1,DEU,Offline TA/TO,GDS,0.0,1.0,Refundable,44.0,47.0,Transient,276.2,3.0,Check-Out,4.0,6,Early Booking
101668,City Hotel,195,2024,November,12,1.0,2.0,3,0,0,AUS,Corporate,GDS,4.0,3.0,No Deposit,3.0,18.0,Contract,141.67,5.0,No-Show,3.0,3,Early Booking
101669,Resort Hotel,75,2025,March,3,1.0,3.0,3,2,1,USA,Offline TA/TO,Corporate,1.0,2.0,Refundable,62.0,0.0,Contract,223.69,1.0,Check-Out,4.0,6,Last Minute
101670,Resort Hotel,363,2025,August,14,4.0,3.0,1,2,1,SGP,Online TA,Corporate,2.0,2.0,Refundable,285.0,33.0,Group,88.4,0.0,Check-Out,7.0,4,Early Booking
101671,City Hotel,15,2023,April,16,3.0,7.0,4,2,0,CAN,Online TA,TA/TO,5.0,3.0,Non Refund,334.0,26.0,Transient-Party,237.9,2.0,Canceled,10.0,6,Last Minute
101672,Resort Hotel,175,2023,November,6,4.0,1.0,3,0,1,DEU,Groups,GDS,4.0,0.0,Non Refund,315.0,24.0,Contract,254.37,2.0,Check-Out,5.0,4,Early Booking
101673,Resort Hotel,150,2024,March,18,4.0,3.0,1,2,0,NLD,Corporate,TA/TO,3.0,1.0,Non Refund,361.0,34.0,Transient-Party,300.77,5.0,Check-Out,7.0,3,Early Booking
101674,City Hotel,257,2025,April,9,2.0,4.0,1,1,0,NLD,Corporate,GDS,1.0,1.0,Refundable,481.0,13.0,Contract,304.99,1.0,Check-Out,6.0,2,Early Booking
101675,City Hotel,325,2025,September,4,4.0,4.0,4,2,1,UAE,Direct,Direct,3.0,1.0,Non Refund,368.0,45.0,Contract,284.45,5.0,Check-Out,8.0,7,Early Booking
101676,City Hotel,349,2025,December,22,0.0,2.0,4,1,0,FRA,Direct,TA/TO,2.0,4.0,No Deposit,54.0,19.0,Transient-Party,127.14,3.0,Check-Out,2.0,5,Early Booking
101677,City Hotel,190,2023,March,9,3.0,6.0,4,2,0,IND,Online TA,TA/TO,0.0,2.0,No Deposit,372.0,1.0,Contract,99.92,0.0,Check-Out,9.0,6,Early Booking
101678,Resort Hotel,113,2023,May,27,2.0,7.0,1,2,0,DEU,Online TA,Corporate,2.0,2.0,Refundable,233.0,44.0,Transient-Party,175.34,3.0,Canceled,9.0,3,Early Booking
101679,Resort Hotel,22,2025,July,8,0.0,2.0,1,0,0,IND,Online TA,Direct,4.0,1.0,Refundable,50.0,26.0,Transient-Party,156.55,2.0,Check-Out,2.0,1,Last Minute
101680,City Hotel,1,2024,January,6,4.0,4.0,1,0,0,FRA,Corporate,Corporate,5.0,1.0,No Deposit,445.0,27.0,Group,74.14,0.0,Canceled,8.0,1,Last Minute
101681,City Hotel,216,2024,June,11,1.0,1.0,1,0,0,IND,Online TA,GDS,1.0,3.0,Refundable,284.0,10.0,Group,109.58,5.0,Canceled,2.0,1,Early Booking
101682,City Hotel,10,2024,June,4,2.0,6.0,2,0,1,UAE,Online TA,Corporate,5.0,1.0,Non Refund,250.0,3.0,Contract,134.94,5.0,Check-Out,8.0,3,Last Minute
101683,Resort Hotel,280,2024,June,3,3.0,6.0,4,1,0,GBR,Direct,Direct,1.0,4.0,Refundable,16.0,3.0,Group,251.24,4.0,Canceled,9.0,5,Early Booking
101684,City Hotel,190,2025,April,19,0.0,5.0,3,1,0,AUS,Corporate,Direct,3.0,4.0,Refundable,241.0,15.0,Group,340.04,1.0,Check-Out,5.0,4,Early Booking
101685,City Hotel,317,2023,January,10,2.0,3.0,3,1,0,DEU,Online TA,Direct,2.0,4.0,Non Refund,136.0,40.0,Transient-Party,237.85,3.0,Canceled,5.0,4,Early Booking
101686,Resort Hotel,249,2024,May,6,3.0,1.0,2,1,1,NLD,Corporate,TA/TO,2.0,2.0,Non Refund,457.0,41.0,Contract,74.73,3.0,Canceled,4.0,4,Early Booking
101687,City Hotel,166,2025,March,23,1.0,6.0,2,0,1,UAE,Direct,TA/TO,2.0,1.0,Non Refund,70.0,3.0,Transient,344.9,1.0,Check-Out,7.0,3,Early Booking
101688,Resort Hotel,1,2025,April,7,2.0,7.0,3,1,1,DEU,Offline TA/TO,Direct,2.0,4.0,Non Refund,168.0,17.0,Transient-Party,344.31,0.0,Check-Out,9.0,5,Last Minute
101689,Resort Hotel,170,2025,July,16,3.0,1.0,3,0,1,USA,Online TA,Direct,3.0,3.0,No Deposit,368.0,22.0,Contract,118.68,2.0,Check-Out,4.0,4,Early Booking
101690,Resort Hotel,30,2023,February,21,1.0,6.0,4,1,0,AUS,Offline TA/TO,GDS,1.0,2.0,No Deposit,307.0,6.0,Contract,132.56,2.0,Check-Out,7.0,5,Last Minute
101691,Resort Hotel,192,2024,November,20,1.0,5.0,1,2,0,USA,Direct,GDS,3.0,0.0,No Deposit,403.0,42.0,Transient,180.6,4.0,Canceled,6.0,3,Early Booking
101692,Resort Hotel,89,2023,May,3,4.0,4.0,3,1,0,IND,Direct,Direct,3.0,4.0,Non Refund,268.0,23.0,Transient-Party,239.31,2.0,Check-Out,8.0,4,Last Minute
101693,City Hotel,268,2025,October,7,1.0,1.0,4,1,0,SGP,Online TA,GDS,1.0,1.0,Non Refund,172.0,13.0,Contract,200.66,1.0,Check-Out,2.0,5,Early Booking
101694,City Hotel,220,2023,April,7,4.0,7.0,2,0,1,UAE,Corporate,Direct,2.0,2.0,Refundable,54.0,27.0,Contract,266.57,5.0,Canceled,11.0,3,Early Booking
101695,City Hotel,110,2023,June,16,1.0,2.0,3,1,0,FRA,Direct,Direct,2.0,0.0,Non Refund,154.0,11.0,Transient-Party,267.25,1.0,Check-Out,3.0,4,Early Booking
101696,City Hotel,358,2023,February,2,1.0,2.0,3,0,0,UAE,Offline TA/TO,GDS,2.0,4.0,Refundable,12.0,45.0,Contract,345.26,2.0,Check-Out,3.0,3,Early Booking
101697,City Hotel,140,2023,April,13,2.0,4.0,3,2,0,IND,Direct,TA/TO,2.0,4.0,Non Refund,388.0,8.0,Transient,329.13,5.0,Check-Out,6.0,5,Early Booking
101698,City Hotel,29,2023,April,9,3.0,3.0,2,1,0,AUS,Groups,TA/TO,2.0,4.0,Non Refund,259.0,30.0,Transient,145.14,5.0,Check-Out,6.0,3,Last Minute
101699,Resort Hotel,250,2023,July,20,2.0,3.0,4,1,1,IND,Direct,GDS,5.0,3.0,Non Refund,409.0,27.0,Group,135.48,4.0,Check-Out,5.0,6,Early Booking
101700,Resort Hotel,181,2025,December,13,4.0,3.0,1,1,1,AUS,Direct,GDS,5.0,3.0,Non Refund,61.0,35.0,Transient,307.46,5.0,Canceled,7.0,3,Early Booking
101701,Resort Hotel,254,2023,August,22,1.0,1.0,1,2,0,SGP,Groups,Direct,1.0,4.0,No Deposit,204.0,3.0,Contract,342.18,1.0,Check-Out,2.0,3,Early Booking
101702,City Hotel,246,2023,January,12,3.0,4.0,4,2,1,NLD,Offline TA/TO,GDS,1.0,2.0,No Deposit,256.0,42.0,Contract,104.71,2.0,Check-Out,7.0,7,Early Booking
101703,City Hotel,101,2023,April,22,2.0,2.0,1,0,0,FRA,Online TA,GDS,2.0,3.0,No Deposit,216.0,19.0,Transient,237.38,2.0,Canceled,4.0,1,Early Booking
101704,City Hotel,292,2023,January,5,4.0,2.0,3,2,1,NLD,Groups,TA/TO,1.0,1.0,No Deposit,319.0,34.0,Group,118.87,3.0,Check-Out,6.0,6,Early Booking
101705,City Hotel,162,2024,February,3,4.0,1.0,3,1,1,FRA,Offline TA/TO,Direct,1.0,4.0,Non Refund,215.0,45.0,Group,159.76,1.0,Check-Out,5.0,5,Early Booking
101706,City Hotel,173,2025,April,20,3.0,3.0,4,0,0,NLD,Online TA,Direct,1.0,3.0,Non Refund,189.0,3.0,Contract,293.49,4.0,Check-Out,6.0,4,Early Booking
101707,Resort Hotel,81,2023,December,9,1.0,6.0,2,1,0,USA,Direct,Corporate,4.0,3.0,No Deposit,492.0,18.0,Transient-Party,50.9,5.0,Check-Out,7.0,3,Last Minute
101708,City Hotel,272,2023,May,17,3.0,7.0,4,0,0,GBR,Direct,GDS,4.0,1.0,No Deposit,287.0,37.0,Transient,340.76,4.0,Check-Out,10.0,4,Early Booking
101709,Resort Hotel,318,2023,March,26,3.0,4.0,1,1,0,CAN,Groups,GDS,0.0,0.0,Non Refund,414.0,14.0,Contract,81.61,1.0,Check-Out,7.0,2,Early Booking
101710,City Hotel,106,2024,July,1,1.0,6.0,1,0,1,UAE,Direct,Direct,3.0,3.0,Non Refund,91.0,41.0,Group,134.77,4.0,Check-Out,7.0,2,Early Booking
101711,City Hotel,108,2024,July,1,2.0,2.0,4,1,0,AUS,Offline TA/TO,Direct,0.0,1.0,Non Refund,125.0,40.0,Group,155.68,0.0,Canceled,4.0,5,Early Booking
101712,City Hotel,141,2023,November,1,3.0,5.0,1,2,0,IND,Corporate,Direct,4.0,2.0,No Deposit,127.0,30.0,Transient-Party,177.79,4.0,Check-Out,8.0,3,Early Booking
101713,Resort Hotel,14,2024,December,9,2.0,4.0,4,1,1,GBR,Online TA,GDS,2.0,1.0,Non Refund,407.0,19.0,Contract,87.05,0.0,Check-Out,6.0,6,Last Minute
101714,Resort Hotel,131,2023,November,20,0.0,4.0,3,0,1,USA,Offline TA/TO,Direct,0.0,2.0,Refundable,370.0,25.0,Transient-Party,261.64,3.0,No-Show,4.0,4,Early Booking
