booking_id,hotel,lead_time,year,Month,Day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,previous_cancellations,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,average_daily_rate,total_of_special_requests,reservation_status
101785,Resort Hotel,186,2025,October,12,0,1,3,0,0,CAN,Groups,Direct,5,3,Non Refund,18,21,Contract,136.95,1,Check-Out
101786,City Hotel,207,2023,July,15,4,4,3,2,1,SGP,Offline TA/TO,Corporate,5,1,No Deposit,224,32,Group,148.07,0,Check-Out
101787,Resort Hotel,97,2023,April,4,3,3,4,2,1,CAN,Offline TA/TO,TA/TO,1,1,No Deposit,63,24,Transient,137.22,4,Check-Out
101788,City Hotel,24,2024,March,10,3,5,3,0,1,UAE,Direct,TA/TO,2,0,No Deposit,220,5,Transient,233.31,1,Check-Out
101789,Resort Hotel,201,2024,September,15,4,4,1,0,1,IND,Direct,GDS,5,3,Refundable,28,46,Transient-Party,216.76,1,Check-Out
101790,City Hotel,176,2024,December,22,3,1,4,0,1,FRA,Direct,GDS,1,2,No Deposit,5,17,Contract,130.13,4,Check-Out
101791,Resort Hotel,213,2024,September,8,4,5,2,1,1,NLD,Offline TA/TO,TA/TO,4,2,Non Refund,66,13,Transient,349.74,1,Check-Out
101792,City Hotel,104,2024,May,14,2,7,3,0,0,DEU,Direct,Corporate,5,2,Refundable,319,44,Group,70.7,4,Check-Out
101793,Resort Hotel,114,2024,,25,2,3,4,0,1,DEU,Groups,Corporate,1,4,No Deposit,264,15,Group,205.61,2,Canceled
101794,City Hotel,169,2023,April,8,1,2,2,1,1,AUS,Direct,Corporate,4,0,No Deposit,118,48,Transient,102.7,0,Canceled
101795,Resort Hotel,328,2025,March,9,4,2,3,1,1,USA,Online TA,GDS,1,1,No Deposit,55,37,Contract,68.57,2,Check-Out
101796,City Hotel,1,2025,September,8,1,5,1,2,1,CAN,Groups,GDS,4,0,No Deposit,3,8,Contract,179.79,1,Check-Out
101797,City Hotel,361,2024,July,15,4,3,2,2,1,FRA,Corporate,TA/TO,4,3,Refundable,362,4,Contract,313.4,2,Check-Out
101798,Resort Hotel,190,2024,May,19,4,4,4,1,0,CAN,Groups,,1,3,No Deposit,160,17,Transient,170.23,4,Check-Out
101799,Resort Hotel,177,2023,December,19,3,7,1,2,1,UAE,Groups,TA/TO,0,4,Refundable,328,10,Transient,346.74,4,Canceled
101800,City Hotel,98,2024,June,28,3,5,4,0,,AUS,Corporate,GDS,2,1,No Deposit,482,46,Transient-Party,267.05,5,Check-Out
101801,City Hotel,179,2023,November,1,2,1,1,0,1,USA,Online TA,Direct,2,0,No Deposit,42,47,Group,76.67,0,Check-Out
101802,Resort Hotel,221,2024,March,27,3,2,2,2,1,USA,Direct,TA/TO,2,0,No Deposit,85,0,Transient,323.43,1,Canceled
101803,Resort Hotel,130,2025,June,16,3,1,2,1,0,CAN,Groups,GDS,4,3,No Deposit,386,43,Group,79.35,3,Canceled
101804,Resort Hotel,181,2025,May,19,0,2,4,0,1,UAE,Offline TA/TO,TA/TO,4,3,Non Refund,322,14,Contract,347.48,5,Canceled
101805,Resort Hotel,106,2023,July,1,1,2,1,1,0,AUS,Groups,Corporate,3,4,Refundable,240,1,Transient-Party,204.3,5,Canceled
101806,Resort Hotel,138,2024,February,21,2,7,2,1,1,GBR,Offline TA/TO,TA/TO,0,2,Refundable,192,38,Transient-Party,325.48,5,Check-Out
101807,City Hotel,17,2024,October,25,2,7,2,0,0,NLD,Groups,Direct,0,3,No Deposit,479,47,Group,79.34,5,Canceled
101808,City Hotel,73,2023,November,15,0,2,4,0,1,CAN,Groups,Direct,1,0,Refundable,14,45,Group,281.8,2,Check-Out
101809,Resort Hotel,220,2024,September,16,0,6,2,2,1,USA,Direct,Direct,1,2,Non Refund,96,16,Transient-Party,219.46,1,No-Show
101810,City Hotel,147,2025,August,6,4,2,4,1,1,IND,Corporate,Corporate,5,4,Non Refund,324,15,Contract,64.81,5,Check-Out
101811,City Hotel,6,2025,March,25,1,4,3,0,1,NLD,Offline TA/TO,Direct,5,3,No Deposit,218,23,Transient-Party,327.18,5,Canceled
101812,City Hotel,58,2025,February,11,1,7,2,1,1,CAN,Groups,Corporate,1,4,No Deposit,27,31,Group,293.25,1,Check-Out
101813,City Hotel,56,2023,October,24,0,1,2,2,0,DEU,Direct,Direct,3,0,No Deposit,119,19,Transient,144.67,0,Check-Out
101814,City Hotel,280,2024,July,27,4,5,4,2,1,AUS,Groups,TA/TO,5,3,No Deposit,380,17,Transient-Party,65.93,1,Canceled
101815,Resort Hotel,10,2024,February,26,1,5,1,2,0,NLD,Offline TA/TO,Corporate,4,4,Refundable,377,0,Group,54.82,1,No-Show
101816,City Hotel,143,2025,January,8,4,3,3,2,0,UAE,Corporate,Direct,,4,Refundable,268,0,Transient-Party,262.27,3,Check-Out
101817,Resort Hotel,63,2023,August,9,2,3,2,2,1,FRA,Direct,TA/TO,3,2,No Deposit,449,3,Group,151.07,5,Canceled
101818,City Hotel,294,2023,August,15,1,4,1,2,0,GBR,Online TA,TA/TO,5,3,Non Refund,370,39,Transient-Party,238.15,4,Check-Out
101819,Resort Hotel,310,2023,January,8,2,4,4,1,0,USA,Offline TA/TO,GDS,1,4,No Deposit,296,29,Contract,248.97,1,Check-Out
101820,City Hotel,256,2025,August,5,2,6,,1,0,CAN,Corporate,Direct,2,1,Refundable,217,33,Transient,210.42,2,Check-Out
101821,City Hotel,42,2023,December,22,3,6,4,2,0,USA,Offline TA/TO,GDS,5,4,Non Refund,454,24,Transient-Party,63.88,5,Check-Out
101822,Resort Hotel,9,2025,April,14,3,1,4,0,0,SGP,Online TA,Corporate,0,1,Refundable,263,23,Transient,269.49,2,Check-Out
101823,City Hotel,138,2024,August,14,4,4,1,2,0,SGP,Offline TA/TO,Direct,4,4,Refundable,168,17,Transient,158.47,2,Check-Out
101824,Resort Hotel,263,2024,October,27,2,2,2,1,1,USA,Groups,TA/TO,5,1,No Deposit,147,38,Group,317.04,0,Check-Out
101825,City Hotel,282,2024,June,22,4,1,2,2,1,USA,Corporate,Direct,4,0,Non Refund,57,40,Transient,165.45,2,Check-Out
101826,City Hotel,235,2023,August,14,1,7,3,0,1,GBR,Corporate,Corporate,2,4,Refundable,84,2,Group,88.62,2,Canceled
101827,City Hotel,146,2025,May,11,2,7,4,2,1,SGP,Groups,Corporate,1,2,Non Refund,336,13,Group,236.1,4,Check-Out
101828,Resort Hotel,281,2025,February,5,2,7,2,2,1,UAE,Corporate,Direct,0,3,Refundable,258,1,Transient,55.11,5,Check-Out
101829,Resort Hotel,124,2025,October,18,1,1,2,0,1,SGP,Offline TA/TO,Corporate,5,2,Non Refund,461,46,,54.57,4,Check-Out
101830,Resort Hotel,355,2023,July,20,2,6,2,2,1,AUS,Online TA,Direct,0,1,No Deposit,351,34,Transient-Party,186.25,5,Check-Out
101831,City Hotel,225,2025,February,17,0,5,3,0,1,CAN,Direct,Direct,3,1,No Deposit,315,26,Transient,346.49,0,Check-Out
101832,City Hotel,18,2025,November,4,0,6,4,1,0,USA,Online TA,Direct,1,4,Refundable,424,7,Group,273.96,4,Check-Out
101833,City Hotel,324,2024,September,15,3,2,2,1,1,IND,Offline TA/TO,Direct,4,2,Refundable,84,6,Group,262.86,0,Check-Out
101834,Resort Hotel,79,2025,January,26,0,5,2,2,0,AUS,Groups,Corporate,5,4,Non Refund,395,24,Transient-Party,314.71,2,Check-Out
101835,Resort Hotel,116,2024,December,10,4,5,4,1,1,GBR,Corporate,Corporate,1,0,Non Refund,363,16,Group,326.39,4,No-Show
101836,Resort Hotel,343,2025,November,20,4,2,1,1,1,DEU,Online TA,Direct,0,3,No Deposit,454,,Transient,229,1,Check-Out
101837,Resort Hotel,94,2023,July,12,2,3,4,1,0,AUS,Corporate,Direct,0,4,Non Refund,451,13,Transient,291.89,2,Check-Out
101838,City Hotel,249,2023,July,12,1,7,2,1,1,USA,Direct,TA/TO,5,2,No Deposit,476,,Transient-Party,195.38,2,Check-Out
101839,City Hotel,52,2024,June,19,0,7,2,2,1,UAE,Online TA,GDS,2,0,Non Refund,210,42,Transient,318.05,3,Check-Out
101840,Resort Hotel,22,2025,May,15,1,5,2,1,1,NLD,Corporate,Corporate,3,2,No Deposit,440,36,Group,143.22,2,Canceled
101841,Resort Hotel,258,2023,March,25,3,6,4,0,1,GBR,Offline TA/TO,Direct,0,1,Refundable,384,11,Contract,226.98,3,Check-Out
101842,Resort Hotel,90,2023,March,8,0,2,1,1,1,UAE,Offline TA/TO,TA/TO,0,3,Non Refund,207,9,Group,222.95,4,Check-Out
101843,Resort Hotel,246,2023,October,22,0,3,2,2,1,SGP,Corporate,Direct,2,3,Non Refund,132,9,Contract,240.39,2,Check-Out
101844,City Hotel,348,2024,June,14,1,4,1,1,0,DEU,Online TA,Direct,4,0,No Deposit,333,33,Group,319.5,3,Canceled
101845,City Hotel,348,2025,March,7,0,2,4,2,0,DEU,Groups,TA/TO,2,2,Non Refund,189,15,Transient-Party,269.03,5,Check-Out
101846,Resort Hotel,327,2025,August,18,4,6,2,1,0,NLD,Direct,Direct,0,4,Refundable,390,28,Group,235.61,0,Check-Out
101847,City Hotel,238,2024,October,20,3,3,2,1,0,AUS,Offline TA/TO,TA/TO,0,2,No Deposit,177,5,Transient,161.71,3,Canceled
101848,City Hotel,333,2023,August,22,1,4,2,2,0,GBR,Direct,GDS,3,0,Refundable,16,1,Group,117.72,0,Check-Out
101849,City Hotel,152,2023,February,27,3,2,1,1,1,CAN,Direct,Direct,2,2,Non Refund,432,40,Group,257.53,4,Check-Out
101850,City Hotel,125,2024,August,10,2,2,1,1,0,DEU,Online TA,Corporate,3,0,Non Refund,278,0,Transient-Party,111.72,3,Check-Out
101851,City Hotel,69,2023,October,19,4,2,2,0,0,NLD,Online TA,GDS,4,2,Non Refund,15,30,Contract,187.23,3,Check-Out
101852,Resort Hotel,262,2024,January,11,0,5,2,1,1,DEU,Groups,Corporate,3,0,Refundable,270,34,Group,212.71,0,Check-Out
101853,Resort Hotel,335,2023,February,12,0,7,3,2,1,UAE,Corporate,Corporate,3,3,Refundable,320,11,Transient,245.77,5,Check-Out
101854,City Hotel,49,2023,June,6,4,1,2,2,1,CAN,Direct,TA/TO,5,1,Refundable,418,46,Contract,124.09,1,Canceled
101855,Resort Hotel,217,2024,December,11,3,6,3,0,0,SGP,Online TA,Direct,0,4,Refundable,33,14,Group,183.11,2,Canceled
101856,City Hotel,293,2024,December,1,3,4,4,0,0,SGP,Corporate,TA/TO,0,1,Refundable,62,43,Contract,142.03,4,Canceled
101857,Resort Hotel,56,2023,January,8,2,5,2,1,0,USA,Groups,Corporate,0,4,No Deposit,348,30,Transient,249.03,5,Check-Out
101858,Resort Hotel,149,2024,March,1,3,2,4,1,1,USA,Groups,Corporate,1,0,No Deposit,215,17,Transient,229.1,4,Check-Out
101859,Resort Hotel,295,2023,December,24,4,2,4,1,1,CAN,Groups,GDS,5,4,Refundable,401,46,Transient-Party,340.37,2,Canceled
101860,Resort Hotel,349,2023,June,14,3,4,1,0,1,CAN,Groups,Corporate,4,2,No Deposit,496,31,Group,166.52,5,Check-Out
101861,Resort Hotel,27,2025,September,5,3,5,4,1,0,DEU,Groups,Direct,3,0,No Deposit,445,25,Contract,168.85,0,Check-Out
101862,City Hotel,269,2025,April,28,4,6,3,0,0,SGP,Offline TA/TO,TA/TO,1,3,Refundable,27,35,Transient,95.07,0,Canceled
101863,City Hotel,48,2025,June,2,1,6,4,2,1,IND,Direct,Corporate,5,4,Non Refund,10,29,Transient-Party,84.19,0,Canceled
101864,Resort Hotel,63,2024,July,12,2,5,2,0,0,DEU,Online TA,Corporate,4,3,Non Refund,321,4,Contract,225.57,0,Check-Out
101865,Resort Hotel,278,2025,June,23,4,3,2,1,0,IND,Direct,GDS,1,4,No Deposit,246,22,Contract,108.79,5,Check-Out
101866,City Hotel,69,2025,February,3,4,6,4,1,1,DEU,Groups,TA/TO,3,2,Non Refund,445,1,Contract,152.92,3,Check-Out
101867,Resort Hotel,241,2023,September,28,0,1,,0,0,AUS,Direct,GDS,5,0,No Deposit,279,22,Transient,287.35,3,Check-Out
101868,City Hotel,144,2024,July,21,3,7,1,1,0,AUS,Offline TA/TO,TA/TO,2,4,Non Refund,222,40,Group,283.64,5,Canceled
101869,City Hotel,178,2024,March,25,4,4,1,2,1,CAN,Online TA,Corporate,0,2,No Deposit,429,44,Transient-Party,143.91,0,Check-Out
101870,City Hotel,301,2023,August,13,1,4,2,0,0,GBR,Groups,Direct,4,2,No Deposit,176,33,Transient,168.28,5,Check-Out
101871,City Hotel,318,2025,January,27,1,2,4,2,1,CAN,Corporate,GDS,2,0,Refundable,429,35,Transient,305.32,2,Check-Out
101872,City Hotel,289,2024,July,13,4,1,3,0,0,NLD,Direct,TA/TO,5,2,Non Refund,462,38,Contract,256.41,5,Check-Out
101873,Resort Hotel,69,2023,September,18,0,6,1,0,0,CAN,Online TA,GDS,4,0,No Deposit,464,30,Transient-Party,141.6,2,Check-Out
101874,City Hotel,121,2025,August,24,0,1,3,0,0,SGP,Offline TA/TO,GDS,4,2,Refundable,358,46,Contract,103.38,1,Canceled
101875,City Hotel,311,2023,June,10,2,2,2,0,1,NLD,Offline TA/TO,TA/TO,5,2,Refundable,7,5,Contract,333.18,2,Canceled
101876,Resort Hotel,322,2025,December,11,4,6,1,0,1,DEU,Corporate,Direct,2,4,,421,48,Transient,195.13,5,Check-Out
101877,Resort Hotel,50,2023,December,25,4,4,4,2,1,IND,Corporate,TA/TO,2,1,No Deposit,447,10,Contract,232.6,5,Canceled
101878,City Hotel,232,2024,February,10,1,7,4,1,1,UAE,Corporate,Corporate,2,4,Non Refund,345,12,Transient-Party,54.37,1,Check-Out
101879,City Hotel,106,2024,February,4,2,5,2,0,1,USA,Online TA,GDS,0,0,Non Refund,443,0,Contract,75.09,0,Canceled
101880,Resort Hotel,66,2025,May,12,3,3,4,1,0,DEU,Direct,TA/TO,2,1,Non Refund,86,20,Transient-Party,300.91,1,Check-Out
101881,Resort Hotel,100,2025,May,2,4,2,1,0,0,CAN,Offline TA/TO,Direct,0,1,Refundable,409,29,Contract,98.75,0,Check-Out
101882,Resort Hotel,136,2023,June,,2,5,1,1,1,FRA,Groups,TA/TO,1,2,Refundable,30,13,Transient,61.76,5,
101883,Resort Hotel,207,2024,February,4,0,6,4,1,0,CAN,Offline TA/TO,TA/TO,4,1,Refundable,2,33,Transient,232.02,2,Canceled
101884,City Hotel,58,2025,February,23,2,6,2,2,0,USA,Corporate,,0,3,No Deposit,407,45,Contract,320.01,3,No-Show
101885,City Hotel,253,2023,July,5,4,2,3,1,1,IND,Direct,Direct,3,3,Non Refund,198,33,Transient,216.84,3,Check-Out
101886,Resort Hotel,297,2025,June,22,1,5,3,1,0,DEU,Groups,GDS,5,4,No Deposit,154,34,Group,120.36,0,Check-Out
101887,City Hotel,221,2023,February,16,1,3,1,2,0,UAE,Direct,Corporate,4,0,No Deposit,333,15,Transient-Party,258.15,1,Check-Out
101888,City Hotel,139,2025,June,25,0,6,1,0,1,SGP,Direct,GDS,5,3,No Deposit,460,32,Transient-Party,216.29,3,Canceled
101889,Resort Hotel,35,2025,July,26,1,5,2,1,0,GBR,Direct,Direct,2,3,Non Refund,152,30,Transient-Party,302.04,2,Check-Out
101890,City Hotel,291,2025,May,21,1,2,1,2,1,AUS,Corporate,Direct,1,3,Refundable,243,19,Contract,72.2,2,Check-Out
101891,City Hotel,210,2025,,24,2,2,3,2,0,IND,Groups,Direct,4,3,Non Refund,39,43,Group,64.21,0,Check-Out
101892,Resort Hotel,244,2023,October,25,1,6,2,1,1,DEU,Corporate,GDS,0,3,Non Refund,465,23,Transient-Party,57.39,5,Check-Out
101893,Resort Hotel,71,2025,November,2,3,7,4,2,0,USA,Offline TA/TO,Direct,0,1,Non Refund,478,22,Transient,280.05,0,Canceled
101894,City Hotel,178,2024,June,26,2,2,2,1,1,AUS,Corporate,Corporate,3,2,Non Refund,319,19,Transient-Party,210.37,1,Canceled
101895,Resort Hotel,115,2025,January,26,4,2,3,2,1,UAE,Corporate,TA/TO,3,1,Refundable,139,44,Transient-Party,188.03,5,Check-Out
101896,City Hotel,354,2025,October,25,0,2,2,1,1,GBR,Corporate,Direct,1,4,No Deposit,159,48,Transient,284.96,3,Check-Out
101897,City Hotel,336,2024,December,19,0,5,2,1,0,NLD,Online TA,Corporate,1,2,Non Refund,213,23,Contract,63.02,0,Check-Out
101898,City Hotel,63,2025,December,19,4,4,2,2,1,CAN,Direct,Corporate,0,4,Non Refund,314,35,Transient-Party,327.48,4,Canceled
101899,Resort Hotel,183,2023,April,4,4,1,2,0,1,CAN,Direct,Corporate,5,3,Refundable,208,29,Group,241.71,4,Check-Out
101900,City Hotel,286,2023,September,22,0,1,3,0,0,CAN,Online TA,TA/TO,0,0,Non Refund,312,41,Contract,198.72,2,Check-Out
101901,City Hotel,70,2025,November,8,4,4,2,0,1,FRA,Groups,GDS,3,,No Deposit,480,25,Group,110.28,4,Check-Out
101902,City Hotel,103,2023,October,26,4,1,4,1,0,SGP,Groups,Corporate,1,4,Refundable,239,30,Transient,165.94,1,Check-Out
101903,Resort Hotel,185,2025,December,8,3,3,3,0,0,USA,Online TA,Corporate,0,3,Refundable,275,36,Group,303.32,3,Check-Out
101904,City Hotel,205,2024,April,28,1,6,2,1,0,FRA,Offline TA/TO,GDS,5,2,No Deposit,280,15,Transient-Party,243.78,2,Canceled
101905,City Hotel,88,2023,July,28,2,7,2,2,0,NLD,Offline TA/TO,Direct,4,2,Non Refund,100,42,Transient-Party,215.2,4,Check-Out
101906,City Hotel,207,2025,October,3,4,1,4,1,0,USA,Offline TA/TO,TA/TO,2,3,Refundable,78,48,Transient-Party,193.72,0,Check-Out
101907,City Hotel,233,2023,April,4,4,2,4,2,0,AUS,Offline TA/TO,Corporate,1,3,No Deposit,242,5,Group,156.39,1,Canceled
101908,Resort Hotel,178,2025,June,23,3,2,3,2,1,NLD,Corporate,TA/TO,3,0,Refundable,346,28,Transient,,1,Check-Out
101909,City Hotel,225,2024,August,28,2,4,4,0,1,UAE,Online TA,GDS,3,2,Refundable,317,25,Group,120.73,5,Check-Out
101910,Resort Hotel,14,2025,May,13,4,7,3,0,1,IND,Online TA,TA/TO,1,1,Non Refund,464,26,Group,55.3,2,Check-Out
101911,City Hotel,323,2023,July,26,3,4,2,2,1,USA,Groups,GDS,0,3,Refundable,110,42,Transient-Party,123.71,1,Check-Out
101912,City Hotel,140,2023,February,17,4,1,1,0,0,SGP,Online TA,TA/TO,4,0,No Deposit,311,36,Contract,185.21,1,Canceled
101913,Resort Hotel,343,2024,January,25,3,6,3,2,1,SGP,Groups,Direct,5,4,Refundable,371,22,Transient-Party,211.45,5,Check-Out
101914,City Hotel,183,2024,December,25,1,2,4,2,0,FRA,Offline TA/TO,TA/TO,4,2,Refundable,485,20,Transient-Party,245.21,0,Canceled
101915,Resort Hotel,244,2025,August,20,4,6,4,2,1,CAN,Direct,Direct,0,3,No Deposit,289,9,Contract,329.86,3,Canceled
101916,City Hotel,149,2025,February,12,0,5,1,1,0,CAN,Online TA,TA/TO,0,0,No Deposit,88,28,Group,141.24,5,Check-Out
101917,Resort Hotel,161,2025,July,11,1,2,2,2,0,DEU,Offline TA/TO,Corporate,1,1,Non Refund,32,19,Contract,203.36,0,Canceled
101918,City Hotel,333,2025,April,15,0,6,3,,0,FRA,Direct,TA/TO,1,2,Refundable,51,40,Transient,109.13,4,Check-Out
101919,Resort Hotel,133,2023,April,22,3,3,1,0,0,SGP,Direct,Direct,3,2,Refundable,369,46,Transient,158.94,5,Canceled
101920,City Hotel,352,2025,June,12,2,1,4,0,1,IND,Direct,Direct,1,1,Refundable,327,30,Transient,209.04,0,Canceled
101921,Resort Hotel,93,2024,March,19,1,6,1,2,0,NLD,Direct,GDS,3,0,No Deposit,314,13,Contract,145.69,3,No-Show
101922,Resort Hotel,277,2023,April,28,1,7,2,2,0,IND,Direct,TA/TO,4,2,Refundable,163,22,Transient-Party,282.13,5,Check-Out
101923,Resort Hotel,44,2024,January,28,2,4,1,1,1,IND,Corporate,GDS,2,1,Non Refund,83,31,Transient,293.48,5,Check-Out
101924,City Hotel,53,2023,August,14,1,6,4,1,1,DEU,Direct,TA/TO,5,0,Refundable,74,5,Transient,148.51,1,Check-Out
101925,Resort Hotel,284,2025,March,14,4,7,4,2,0,CAN,Corporate,Direct,4,3,Non Refund,234,45,Contract,184.78,2,Canceled
101926,City Hotel,318,2023,April,4,4,6,1,0,1,UAE,Corporate,Direct,3,1,Refundable,165,43,Group,57.47,3,Check-Out
101927,City Hotel,8,2025,August,11,4,2,2,1,0,CAN,Offline TA/TO,TA/TO,0,1,No Deposit,86,30,Contract,222.6,2,Check-Out
101928,Resort Hotel,342,2023,April,20,2,3,3,2,1,GBR,Groups,TA/TO,4,1,Refundable,154,38,Contract,54.66,3,Check-Out
101929,City Hotel,342,2024,March,11,0,7,3,0,0,AUS,Offline TA/TO,Direct,4,1,Non Refund,122,25,Contract,254.75,2,Check-Out
101930,City Hotel,335,2025,December,19,1,2,1,1,1,GBR,Corporate,Corporate,5,0,No Deposit,315,20,Contract,338.16,2,Check-Out
101931,City Hotel,103,2024,June,26,4,4,2,1,0,NLD,Corporate,TA/TO,1,2,Refundable,77,40,Transient,332.21,3,Check-Out
101932,Resort Hotel,14,2023,January,4,4,5,3,1,0,USA,Online TA,Direct,3,2,Non Refund,147,29,Contract,151.31,5,Check-Out
101933,City Hotel,202,2024,February,28,0,5,4,2,0,CAN,Offline TA/TO,GDS,4,0,Non Refund,451,4,Transient,254.83,2,Canceled
101934,City Hotel,140,2024,September,27,2,2,1,0,1,AUS,Online TA,GDS,2,0,Refundable,302,16,Transient-Party,349.29,4,Canceled
101935,Resort Hotel,295,2025,March,1,3,7,3,1,0,USA,Direct,Direct,,0,Refundable,417,15,Transient,153.29,0,Check-Out
101936,Resort Hotel,30,2025,June,19,2,7,4,1,1,FRA,Direct,GDS,3,0,Refundable,177,43,Transient,156.23,2,Check-Out
101937,City Hotel,58,2023,October,15,3,7,1,2,0,UAE,Corporate,Corporate,3,3,Non Refund,80,7,Transient-Party,146.9,0,Check-Out
101938,Resort Hotel,29,,December,10,0,3,1,1,0,FRA,Offline TA/TO,Corporate,2,4,No Deposit,359,32,Transient,121,0,Canceled
101939,Resort Hotel,300,2023,August,13,0,2,3,0,0,DEU,Online TA,GDS,4,3,Non Refund,41,12,Transient-Party,102.15,3,Check-Out
101940,City Hotel,48,2025,June,23,0,4,2,2,0,UAE,Corporate,GDS,4,4,Non Refund,38,35,Contract,106.15,2,Check-Out
101941,City Hotel,62,2025,April,13,1,4,4,0,1,SGP,Corporate,Direct,1,1,Refundable,299,25,Group,185.74,4,Check-Out
101942,City Hotel,203,2024,October,8,0,4,1,0,1,AUS,Online TA,GDS,0,2,Refundable,2,17,Contract,251.41,4,Check-Out
101943,Resort Hotel,330,2025,July,27,0,5,2,0,1,IND,Corporate,TA/TO,1,2,No Deposit,253,37,Transient-Party,331.75,3,Check-Out
101944,City Hotel,252,2023,December,2,4,1,1,2,0,DEU,Offline TA/TO,TA/TO,5,0,Refundable,70,8,Group,149.67,4,Check-Out
101945,City Hotel,314,2024,June,21,4,5,3,2,0,DEU,Offline TA/TO,,2,4,Refundable,476,6,Transient-Party,75.85,5,Check-Out
101946,Resort Hotel,254,2024,August,1,1,5,4,0,0,FRA,Online TA,GDS,1,0,Non Refund,192,27,Group,234.5,0,Canceled
101947,City Hotel,186,2024,February,21,2,2,2,1,0,DEU,Direct,Corporate,5,1,No Deposit,355,7,Contract,65.26,5,Check-Out
101948,City Hotel,246,2024,September,8,3,,4,2,1,FRA,Offline TA/TO,GDS,5,4,Non Refund,137,39,Transient-Party,279.25,5,Check-Out
101949,Resort Hotel,265,2024,January,22,0,6,4,0,1,GBR,Corporate,Corporate,2,2,No Deposit,164,18,Transient-Party,226.01,1,No-Show
101950,Resort Hotel,321,2024,May,19,2,6,3,1,1,AUS,Offline TA/TO,TA/TO,5,4,Non Refund,292,35,Transient-Party,243.58,1,Check-Out
101951,City Hotel,160,2024,June,6,2,7,4,0,1,SGP,Offline TA/TO,TA/TO,3,1,Non Refund,159,20,Transient-Party,299.33,2,Check-Out
101952,Resort Hotel,234,2024,November,27,3,6,4,2,0,NLD,Direct,Corporate,2,1,No Deposit,176,31,Transient-Party,252.99,1,Check-Out
101953,City Hotel,181,2023,May,28,1,7,1,2,0,SGP,Corporate,Corporate,5,4,Non Refund,115,26,Transient,298.11,5,Check-Out
101954,Resort Hotel,122,2025,May,5,4,5,3,0,0,GBR,Direct,Corporate,0,2,Refundable,405,7,Transient-Party,245.33,1,Canceled
101955,City Hotel,158,2025,May,16,0,3,1,2,1,CAN,Offline TA/TO,Corporate,5,1,No Deposit,13,12,Contract,199.34,3,Check-Out
101956,Resort Hotel,132,2025,January,11,3,5,3,2,0,IND,Offline TA/TO,TA/TO,0,3,Refundable,4,37,Contract,336.63,3,Check-Out
101957,Resort Hotel,234,2025,February,1,2,5,1,1,0,DEU,Corporate,GDS,5,2,Refundable,269,20,Transient,,5,Canceled
101958,Resort Hotel,303,2024,July,12,1,6,3,0,0,DEU,Groups,GDS,4,4,Refundable,484,18,Contract,145.39,0,Canceled
101959,Resort Hotel,346,2023,April,23,4,7,3,0,0,DEU,Corporate,TA/TO,0,3,Refundable,51,29,Contract,273.72,5,Canceled
101960,City Hotel,358,2024,August,25,0,6,3,1,0,SGP,Offline TA/TO,Corporate,3,1,Refundable,367,10,Group,110.45,4,Check-Out
101961,City Hotel,194,2023,November,24,3,5,4,1,1,IND,Corporate,Corporate,5,1,Non Refund,152,24,Contract,346.34,5,Check-Out
101962,City Hotel,276,2023,January,12,1,1,2,1,0,DEU,Groups,TA/TO,0,1,Non Refund,139,46,Transient-Party,348.12,0,Canceled
101963,City Hotel,187,2023,January,8,0,7,4,2,1,DEU,Groups,TA/TO,0,4,Non Refund,17,42,Contract,56.56,0,Check-Out
101964,Resort Hotel,261,2023,February,4,2,7,4,2,0,IND,Online TA,TA/TO,2,2,Refundable,120,19,Contract,108.49,0,Check-Out
101965,Resort Hotel,240,2025,March,2,4,1,1,2,0,FRA,Groups,Corporate,1,3,No Deposit,252,3,Transient,258.75,4,Check-Out
101966,Resort Hotel,176,2025,December,7,4,3,2,2,0,USA,Online TA,Corporate,1,4,Refundable,431,36,Group,142.49,5,Check-Out
101967,Resort Hotel,363,2023,February,9,3,1,2,2,0,NLD,Direct,GDS,5,0,No Deposit,80,10,Group,204.97,0,Canceled
101968,City Hotel,30,2023,September,19,1,5,4,1,1,FRA,Corporate,GDS,0,0,Non Refund,313,43,Group,229.03,2,Check-Out
101969,City Hotel,,2024,April,10,1,1,1,2,1,AUS,Direct,Direct,2,0,No Deposit,489,44,Contract,279.1,5,Check-Out
101970,City Hotel,81,2023,November,25,3,4,3,1,0,USA,Direct,Corporate,3,3,No Deposit,77,5,Group,134.98,0,Check-Out
101971,Resort Hotel,191,2024,September,23,1,1,4,1,1,DEU,Groups,TA/TO,1,4,No Deposit,393,9,Transient-Party,190.72,4,Check-Out
101972,Resort Hotel,280,2025,January,18,2,6,3,1,1,SGP,Direct,TA/TO,4,4,Refundable,233,34,Group,95.84,4,Canceled
101973,Resort Hotel,312,2023,April,1,0,4,1,0,1,CAN,Corporate,GDS,2,4,Non Refund,329,27,Transient,141.25,1,Check-Out
101974,City Hotel,339,2025,July,13,2,4,3,2,0,USA,Direct,Corporate,4,0,No Deposit,183,19,Transient,206.15,5,Canceled
101975,Resort Hotel,98,2025,January,9,1,3,2,0,1,CAN,Direct,TA/TO,4,4,Refundable,139,34,Group,63.79,2,Check-Out
